id_student,code_module,code_presentation,final_result,total_clicks,median_score,late_submission_pct,engagement_band,score_band
637715,BBB,2014J,Pass,63.0,50.0,0.0,Low (26-75),Low (41-55)
637810,BBB,2014J,Pass,118.0,50.0,0.0,Medium (76-150),Low (41-55)
637815,BBB,2014J,Distinction,259.0,78.0,0.0,High (151-300),High (71-85)
637820,BBB,2014J,Fail,41.0,45.0,0.0,Low (26-75),Low (41-55)
637867,BBB,2014J,Fail,52.0,,,Low (26-75),
637903,BBB,2014J,Pass,11.0,80.0,0.0,Very Low (0-25),High (71-85)
638036,BBB,2014J,Withdrawn,45.0,34.5,0.0,Low (26-75),Very Low (0-40)
638417,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
638516,BBB,2014J,Distinction,181.0,85.0,0.0,High (151-300),High (71-85)
638544,BBB,2014J,Withdrawn,4.0,75.0,0.0,Very Low (0-25),High (71-85)
638554,BBB,2014J,Withdrawn,23.0,100.0,0.0,Very Low (0-25),Very High (86-100)
638575,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
638756,BBB,2014J,Pass,19.0,68.0,40.0,Very Low (0-25),Medium (56-70)
638818,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
638997,BBB,2014J,Pass,213.0,54.0,0.0,High (151-300),Low (41-55)
639659,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
639663,BBB,2014J,Pass,7.0,62.0,20.0,Very Low (0-25),Medium (56-70)
639724,BBB,2014J,Distinction,137.0,90.0,0.0,Medium (76-150),Very High (86-100)
640225,BBB,2014J,Pass,174.0,69.0,20.0,High (151-300),Medium (56-70)
640265,BBB,2014J,Withdrawn,105.0,27.5,0.0,Medium (76-150),Very Low (0-40)
640289,BBB,2014J,Withdrawn,54.0,30.0,66.7,Low (26-75),Very Low (0-40)
640291,BBB,2014J,Withdrawn,26.0,25.5,0.0,Low (26-75),Very Low (0-40)
640330,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
640425,BBB,2014J,Pass,43.0,84.0,0.0,Low (26-75),High (71-85)
640455,BBB,2014J,Fail,25.0,55.0,0.0,Very Low (0-25),Low (41-55)
640501,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
640701,BBB,2014J,Pass,26.0,75.0,40.0,Low (26-75),High (71-85)
640706,BBB,2014J,Withdrawn,6.0,76.0,33.3,Very Low (0-25),High (71-85)
640712,BBB,2014J,Withdrawn,2.0,,,Very Low (0-25),
640753,BBB,2014J,Fail,11.0,54.0,66.7,Very Low (0-25),Low (41-55)
641045,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
641262,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
641329,BBB,2014J,Fail,50.0,55.0,25.0,Low (26-75),Low (41-55)
641540,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
641616,BBB,2014J,Pass,123.0,64.0,0.0,Medium (76-150),Medium (56-70)
641795,BBB,2014J,Withdrawn,2.0,,,Very Low (0-25),
641840,BBB,2014J,Pass,68.0,67.0,0.0,Low (26-75),Medium (56-70)
641992,BBB,2014J,Withdrawn,51.0,38.5,0.0,Low (26-75),Very Low (0-40)
642067,BBB,2014J,Pass,133.0,70.0,0.0,Medium (76-150),Medium (56-70)
642075,BBB,2014J,Fail,7.0,100.0,100.0,Very Low (0-25),Very High (86-100)
642083,BBB,2014J,Pass,117.0,85.0,0.0,Medium (76-150),High (71-85)
642122,BBB,2014J,Pass,11.0,65.0,0.0,Very Low (0-25),Medium (56-70)
642201,BBB,2014J,Pass,9.0,55.0,0.0,Very Low (0-25),Low (41-55)
642250,BBB,2014J,Fail,51.0,90.0,66.7,Low (26-75),Very High (86-100)
642292,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
642405,BBB,2014J,Distinction,99.0,86.0,20.0,Medium (76-150),Very High (86-100)
642413,BBB,2014J,Pass,166.0,65.0,0.0,High (151-300),Medium (56-70)
642439,BBB,2014J,Withdrawn,17.0,48.0,20.0,Very Low (0-25),Low (41-55)
642550,BBB,2014J,Pass,133.0,80.0,0.0,Medium (76-150),High (71-85)
642595,BBB,2014J,Pass,336.0,80.0,20.0,Very High (300+),High (71-85)
642600,BBB,2014J,Pass,162.0,55.0,0.0,High (151-300),Low (41-55)
642633,BBB,2014J,Fail,9.0,,,Very Low (0-25),
642698,BBB,2014J,Pass,132.0,68.0,0.0,Medium (76-150),Medium (56-70)
642731,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
642802,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
642834,BBB,2014J,Pass,234.0,58.0,0.0,High (151-300),Medium (56-70)
642836,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
642988,BBB,2014J,Fail,0.0,,,Very Low (0-25),
643172,BBB,2014J,Pass,266.0,60.0,0.0,High (151-300),Medium (56-70)
643208,BBB,2014J,Pass,169.0,75.0,0.0,High (151-300),High (71-85)
643321,BBB,2014J,Distinction,164.0,84.0,0.0,High (151-300),High (71-85)
643354,BBB,2014J,Pass,104.0,70.0,0.0,Medium (76-150),Medium (56-70)
643587,BBB,2014J,Pass,147.0,78.0,20.0,Medium (76-150),High (71-85)
643608,BBB,2014J,Withdrawn,27.0,77.0,0.0,Low (26-75),High (71-85)
643953,BBB,2014J,Fail,16.0,58.0,33.3,Very Low (0-25),Medium (56-70)
643986,BBB,2014J,Pass,97.0,70.0,80.0,Medium (76-150),Medium (56-70)
644069,BBB,2014J,Pass,26.0,60.0,20.0,Low (26-75),Medium (56-70)
644101,BBB,2014J,Withdrawn,5.0,58.0,33.3,Very Low (0-25),Medium (56-70)
644164,BBB,2014J,Pass,223.0,65.0,0.0,High (151-300),Medium (56-70)
644172,BBB,2014J,Pass,400.0,70.0,20.0,Very High (300+),Medium (56-70)
644362,BBB,2014J,Pass,341.0,73.0,0.0,Very High (300+),High (71-85)
644482,BBB,2014J,Withdrawn,0.0,100.0,100.0,Very Low (0-25),Very High (86-100)
644484,BBB,2014J,Pass,129.0,60.0,0.0,Medium (76-150),Medium (56-70)
644599,BBB,2014J,Pass,5.0,48.0,0.0,Very Low (0-25),Low (41-55)
644793,BBB,2014J,Distinction,220.0,70.0,0.0,High (151-300),Medium (56-70)
644822,BBB,2014J,Pass,59.0,74.0,0.0,Low (26-75),High (71-85)
644863,BBB,2014J,Fail,20.0,73.0,0.0,Very Low (0-25),High (71-85)
644883,BBB,2014J,Withdrawn,6.0,1.0,0.0,Very Low (0-25),Very Low (0-40)
644975,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
644993,BBB,2014J,Distinction,263.0,75.0,0.0,High (151-300),High (71-85)
645042,BBB,2014J,Fail,165.0,54.0,50.0,High (151-300),Low (41-55)
645047,BBB,2014J,Pass,270.0,67.0,0.0,High (151-300),Medium (56-70)
645052,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
645098,BBB,2014J,Pass,166.0,84.0,0.0,High (151-300),High (71-85)
645183,BBB,2014J,Withdrawn,6.0,51.0,33.3,Very Low (0-25),Low (41-55)
645248,BBB,2014J,Withdrawn,22.0,21.5,50.0,Very Low (0-25),Very Low (0-40)
645256,BBB,2014J,Distinction,218.0,78.0,40.0,High (151-300),High (71-85)
645359,BBB,2014J,Pass,72.0,68.0,0.0,Low (26-75),Medium (56-70)
645370,BBB,2014J,Pass,80.0,70.0,0.0,Medium (76-150),Medium (56-70)
645371,BBB,2014J,Fail,5.0,100.0,0.0,Very Low (0-25),Very High (86-100)
645420,BBB,2014J,Fail,20.0,62.0,0.0,Very Low (0-25),Medium (56-70)
645510,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
645639,BBB,2014J,Fail,7.0,70.0,0.0,Very Low (0-25),Medium (56-70)
645678,BBB,2014J,Pass,159.0,62.0,0.0,High (151-300),Medium (56-70)
645753,BBB,2014J,Fail,25.0,,,Very Low (0-25),
645793,BBB,2014J,Fail,1.0,,,Very Low (0-25),
645950,BBB,2014J,Pass,647.0,67.0,0.0,Very High (300+),Medium (56-70)
645996,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
646004,BBB,2014J,Withdrawn,22.0,69.0,0.0,Very Low (0-25),Medium (56-70)
646063,BBB,2014J,Pass,82.0,53.0,0.0,Medium (76-150),Low (41-55)
646075,BBB,2014J,Fail,0.0,,,Very Low (0-25),
646119,BBB,2014J,Pass,163.0,62.0,20.0,High (151-300),Medium (56-70)
646133,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
646151,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
646178,BBB,2014J,Fail,12.0,86.0,0.0,Very Low (0-25),Very High (86-100)
646202,BBB,2014J,Pass,59.0,84.0,0.0,Low (26-75),High (71-85)
646260,BBB,2014J,Fail,96.0,71.0,33.3,Medium (76-150),High (71-85)
646352,BBB,2014J,Fail,30.0,100.0,0.0,Low (26-75),Very High (86-100)
646415,BBB,2014J,Fail,59.0,48.0,40.0,Low (26-75),Low (41-55)
646418,BBB,2014J,Distinction,133.0,79.0,20.0,Medium (76-150),High (71-85)
646445,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
646455,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
646482,BBB,2014J,Pass,238.0,50.0,20.0,High (151-300),Low (41-55)
646484,BBB,2014J,Pass,261.0,71.0,0.0,High (151-300),High (71-85)
646515,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
646579,BBB,2014J,Pass,241.0,79.0,0.0,High (151-300),High (71-85)
646580,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
646618,BBB,2014J,Distinction,89.0,86.0,0.0,Medium (76-150),Very High (86-100)
646636,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
646659,BBB,2014J,Fail,45.0,80.0,40.0,Low (26-75),High (71-85)
646691,BBB,2014J,Fail,3.0,77.0,0.0,Very Low (0-25),High (71-85)
646770,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
646776,BBB,2014J,Pass,23.0,70.0,20.0,Very Low (0-25),Medium (56-70)
646781,BBB,2014J,Pass,30.0,80.0,0.0,Low (26-75),High (71-85)
646798,BBB,2014J,Pass,66.0,69.0,0.0,Low (26-75),Medium (56-70)
646844,BBB,2014J,Pass,303.0,64.0,0.0,Very High (300+),Medium (56-70)
646852,BBB,2014J,Withdrawn,136.0,66.0,0.0,Medium (76-150),Medium (56-70)
646901,BBB,2014J,Pass,17.0,60.0,0.0,Very Low (0-25),Medium (56-70)
646906,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
647056,BBB,2014J,Pass,519.0,51.0,0.0,Very High (300+),Low (41-55)
647126,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
647200,BBB,2014J,Fail,179.0,66.0,20.0,High (151-300),Medium (56-70)
647220,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
647312,BBB,2014J,Withdrawn,5.0,1.0,0.0,Very Low (0-25),Very Low (0-40)
647346,BBB,2014J,Distinction,356.0,88.0,0.0,Very High (300+),Very High (86-100)
647385,BBB,2014J,Distinction,312.0,85.0,0.0,Very High (300+),High (71-85)
647393,BBB,2014J,Pass,156.0,71.0,0.0,High (151-300),High (71-85)
647395,BBB,2014J,Distinction,123.0,89.0,0.0,Medium (76-150),Very High (86-100)
647502,BBB,2014J,Pass,25.0,55.0,20.0,Very Low (0-25),Low (41-55)
647511,BBB,2014J,Fail,0.0,,,Very Low (0-25),
647553,BBB,2014J,Pass,158.0,60.0,0.0,High (151-300),Medium (56-70)
647711,BBB,2014J,Withdrawn,71.0,35.0,33.3,Low (26-75),Very Low (0-40)
647740,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
647762,BBB,2014J,Pass,155.0,77.0,0.0,High (151-300),High (71-85)
647764,BBB,2014J,Pass,379.0,50.0,0.0,Very High (300+),Low (41-55)
647774,BBB,2014J,Withdrawn,3.0,100.0,0.0,Very Low (0-25),Very High (86-100)
647803,BBB,2014J,Pass,81.0,62.0,0.0,Medium (76-150),Medium (56-70)
647807,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
647864,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
647876,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
647883,BBB,2014J,Pass,85.0,68.0,0.0,Medium (76-150),Medium (56-70)
647940,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
647964,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
647967,BBB,2014J,Pass,92.0,74.0,0.0,Medium (76-150),High (71-85)
647982,BBB,2014J,Pass,35.0,76.0,20.0,Low (26-75),High (71-85)
647993,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
647999,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
648063,BBB,2014J,Pass,8.0,68.0,20.0,Very Low (0-25),Medium (56-70)
648082,BBB,2014J,Fail,8.0,100.0,0.0,Very Low (0-25),Very High (86-100)
648119,BBB,2014J,Fail,26.0,34.0,0.0,Low (26-75),Very Low (0-40)
648120,BBB,2014J,Withdrawn,36.0,36.5,0.0,Low (26-75),Very Low (0-40)
648127,BBB,2014J,Withdrawn,47.0,27.5,0.0,Low (26-75),Very Low (0-40)
648131,BBB,2014J,Fail,4.0,1.0,0.0,Very Low (0-25),Very Low (0-40)
648135,BBB,2014J,Pass,59.0,78.0,0.0,Low (26-75),High (71-85)
648182,BBB,2014J,Pass,61.0,55.0,0.0,Low (26-75),Low (41-55)
648194,BBB,2014J,Pass,81.0,72.0,0.0,Medium (76-150),High (71-85)
648201,BBB,2014J,Withdrawn,126.0,64.0,0.0,Medium (76-150),Medium (56-70)
648203,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
648238,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
648247,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
648262,BBB,2014J,Pass,43.0,67.0,0.0,Low (26-75),Medium (56-70)
648310,BBB,2014J,Pass,19.0,60.0,0.0,Very Low (0-25),Medium (56-70)
648311,BBB,2014J,Fail,88.0,77.0,0.0,Medium (76-150),High (71-85)
648317,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
648335,BBB,2014J,Fail,11.0,1.0,0.0,Very Low (0-25),Very Low (0-40)
648386,BBB,2014J,Withdrawn,39.0,84.5,0.0,Low (26-75),High (71-85)
648391,BBB,2014J,Fail,26.0,,,Low (26-75),
648416,BBB,2014J,Pass,208.0,70.0,20.0,High (151-300),Medium (56-70)
648449,BBB,2014J,Distinction,151.0,77.0,0.0,High (151-300),High (71-85)
648476,BBB,2014J,Pass,31.0,52.0,40.0,Low (26-75),Low (41-55)
648487,BBB,2014J,Pass,33.0,74.0,40.0,Low (26-75),High (71-85)
648519,BBB,2014J,Withdrawn,17.0,36.5,0.0,Very Low (0-25),Very Low (0-40)
648537,BBB,2014J,Pass,104.0,72.0,0.0,Medium (76-150),High (71-85)
648543,BBB,2014J,Pass,202.0,85.0,0.0,High (151-300),High (71-85)
648549,BBB,2014J,Pass,222.0,50.0,0.0,High (151-300),Low (41-55)
648553,BBB,2014J,Pass,74.0,78.0,20.0,Low (26-75),High (71-85)
648556,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
648585,BBB,2014J,Pass,54.0,65.0,20.0,Low (26-75),Medium (56-70)
648589,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
648596,BBB,2014J,Withdrawn,10.0,,,Very Low (0-25),
648640,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
648676,BBB,2014J,Withdrawn,28.0,74.0,0.0,Low (26-75),High (71-85)
648693,BBB,2014J,Distinction,192.0,84.0,0.0,High (151-300),High (71-85)
648709,BBB,2014J,Withdrawn,29.0,87.0,0.0,Low (26-75),Very High (86-100)
648713,BBB,2014J,Pass,135.0,72.0,40.0,Medium (76-150),High (71-85)
648728,BBB,2014J,Pass,229.0,60.0,0.0,High (151-300),Medium (56-70)
648751,BBB,2014J,Pass,148.0,75.0,20.0,Medium (76-150),High (71-85)
648754,BBB,2014J,Withdrawn,0.0,1.0,0.0,Very Low (0-25),Very Low (0-40)
648760,BBB,2014J,Pass,80.0,68.0,0.0,Medium (76-150),Medium (56-70)
648778,BBB,2014J,Pass,196.0,65.0,20.0,High (151-300),Medium (56-70)
648807,BBB,2014J,Pass,374.0,84.0,0.0,Very High (300+),High (71-85)
648820,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
648845,BBB,2014J,Pass,65.0,65.0,0.0,Low (26-75),Medium (56-70)
648928,BBB,2014J,Withdrawn,5.0,28.5,0.0,Very Low (0-25),Very Low (0-40)
648951,BBB,2014J,Fail,99.0,53.0,0.0,Medium (76-150),Low (41-55)
648961,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
648985,BBB,2014J,Pass,6.0,48.0,0.0,Very Low (0-25),Low (41-55)
649000,BBB,2014J,Withdrawn,8.0,100.0,0.0,Very Low (0-25),Very High (86-100)
649018,BBB,2014J,Pass,62.0,60.0,0.0,Low (26-75),Medium (56-70)
649025,BBB,2014J,Pass,132.0,74.0,0.0,Medium (76-150),High (71-85)
649026,BBB,2014J,Withdrawn,55.0,87.5,0.0,Low (26-75),Very High (86-100)
649027,BBB,2014J,Fail,96.0,63.0,0.0,Medium (76-150),Medium (56-70)
649110,BBB,2014J,Pass,193.0,82.0,20.0,High (151-300),High (71-85)
649119,BBB,2014J,Pass,35.0,42.0,60.0,Low (26-75),Low (41-55)
649189,BBB,2014J,Distinction,563.0,68.0,0.0,Very High (300+),Medium (56-70)
649209,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
649221,BBB,2014J,Pass,554.0,75.0,0.0,Very High (300+),High (71-85)
649231,BBB,2014J,Pass,207.0,72.0,60.0,High (151-300),High (71-85)
649247,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
649278,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
649291,BBB,2014J,Pass,249.0,73.0,0.0,High (151-300),High (71-85)
649345,BBB,2014J,Pass,57.0,68.0,0.0,Low (26-75),Medium (56-70)
649351,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
649444,BBB,2014J,Withdrawn,18.0,1.0,0.0,Very Low (0-25),Very Low (0-40)
649518,BBB,2014J,Pass,203.0,90.0,0.0,High (151-300),Very High (86-100)
649542,BBB,2014J,Withdrawn,1.0,70.0,0.0,Very Low (0-25),Medium (56-70)
649543,BBB,2014J,Fail,13.0,59.0,0.0,Very Low (0-25),Medium (56-70)
649578,BBB,2014J,Fail,65.0,55.0,50.0,Low (26-75),Low (41-55)
649621,BBB,2014J,Fail,65.0,40.0,66.7,Low (26-75),Very Low (0-40)
649638,BBB,2014J,Withdrawn,35.0,100.0,0.0,Low (26-75),Very High (86-100)
649654,BBB,2014J,Distinction,191.0,89.0,0.0,High (151-300),Very High (86-100)
649686,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
649692,BBB,2014J,Fail,9.0,43.0,25.0,Very Low (0-25),Low (41-55)
649731,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
649742,BBB,2014J,Pass,212.0,63.0,0.0,High (151-300),Medium (56-70)
649749,BBB,2014J,Pass,219.0,83.0,40.0,High (151-300),High (71-85)
649795,BBB,2014J,Pass,143.0,88.0,20.0,Medium (76-150),Very High (86-100)
649824,BBB,2014J,Distinction,63.0,90.0,0.0,Low (26-75),Very High (86-100)
649886,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
649905,BBB,2014J,Pass,146.0,70.0,0.0,Medium (76-150),Medium (56-70)
649962,BBB,2014J,Pass,193.0,67.0,0.0,High (151-300),Medium (56-70)
649980,BBB,2014J,Withdrawn,54.0,65.0,33.3,Low (26-75),Medium (56-70)
650050,BBB,2014J,Fail,1.0,,,Very Low (0-25),
650090,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
650114,BBB,2014J,Pass,94.0,56.0,0.0,Medium (76-150),Medium (56-70)
650121,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
650161,BBB,2014J,Distinction,66.0,85.0,20.0,Low (26-75),High (71-85)
650181,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
650247,BBB,2014J,Pass,97.0,85.0,20.0,Medium (76-150),High (71-85)
650269,BBB,2014J,Pass,56.0,60.0,0.0,Low (26-75),Medium (56-70)
650354,BBB,2014J,Withdrawn,5.0,62.0,0.0,Very Low (0-25),Medium (56-70)
650357,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
650371,BBB,2014J,Pass,109.0,83.0,0.0,Medium (76-150),High (71-85)
650433,BBB,2014J,Fail,19.0,59.0,33.3,Very Low (0-25),Medium (56-70)
650451,BBB,2014J,Withdrawn,8.0,81.0,0.0,Very Low (0-25),High (71-85)
650517,BBB,2014J,Fail,2.0,,,Very Low (0-25),
650531,BBB,2014J,Pass,4.0,54.0,40.0,Very Low (0-25),Low (41-55)
650548,BBB,2014J,Fail,0.0,,,Very Low (0-25),
650565,BBB,2014J,Fail,105.0,48.0,40.0,Medium (76-150),Low (41-55)
650606,BBB,2014J,Distinction,219.0,78.0,0.0,High (151-300),High (71-85)
650676,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
650746,BBB,2014J,Withdrawn,8.0,,,Very Low (0-25),
650797,BBB,2014J,Pass,53.0,64.0,0.0,Low (26-75),Medium (56-70)
650953,BBB,2014J,Fail,15.0,52.0,40.0,Very Low (0-25),Low (41-55)
650958,BBB,2014J,Pass,351.0,65.0,0.0,Very High (300+),Medium (56-70)
650961,BBB,2014J,Withdrawn,10.0,21.5,100.0,Very Low (0-25),Very Low (0-40)
650964,BBB,2014J,Withdrawn,7.0,,,Very Low (0-25),
650979,BBB,2014J,Pass,193.0,40.0,0.0,High (151-300),Very Low (0-40)
651004,BBB,2014J,Withdrawn,6.0,48.0,0.0,Very Low (0-25),Low (41-55)
651008,BBB,2014J,Pass,29.0,73.0,0.0,Low (26-75),High (71-85)
651027,BBB,2014J,Pass,29.0,39.0,20.0,Low (26-75),Very Low (0-40)
651030,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
651065,BBB,2014J,Pass,109.0,61.0,20.0,Medium (76-150),Medium (56-70)
651087,BBB,2014J,Fail,1.0,,,Very Low (0-25),
651089,BBB,2014J,Withdrawn,75.0,70.0,0.0,Low (26-75),Medium (56-70)
651148,BBB,2014J,Pass,198.0,70.0,20.0,High (151-300),Medium (56-70)
651177,BBB,2014J,Pass,683.0,69.0,0.0,Very High (300+),Medium (56-70)
651209,BBB,2014J,Pass,11.0,30.0,20.0,Very Low (0-25),Very Low (0-40)
651257,BBB,2014J,Pass,117.0,68.0,0.0,Medium (76-150),Medium (56-70)
651278,BBB,2014J,Fail,4.0,68.0,0.0,Very Low (0-25),Medium (56-70)
651324,BBB,2014J,Pass,160.0,55.0,0.0,High (151-300),Low (41-55)
651359,BBB,2014J,Distinction,230.0,83.0,0.0,High (151-300),High (71-85)
651394,BBB,2014J,Fail,75.0,45.0,33.3,Low (26-75),Low (41-55)
651415,BBB,2014J,Pass,43.0,75.0,0.0,Low (26-75),High (71-85)
651429,BBB,2014J,Pass,94.0,73.0,40.0,Medium (76-150),High (71-85)
651520,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
651544,BBB,2014J,Pass,78.0,60.0,0.0,Medium (76-150),Medium (56-70)
651586,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
651605,BBB,2014J,Pass,37.0,57.0,80.0,Low (26-75),Medium (56-70)
651609,BBB,2014J,Withdrawn,2.0,1.0,0.0,Very Low (0-25),Very Low (0-40)
651610,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
651655,BBB,2014J,Pass,173.0,60.0,20.0,High (151-300),Medium (56-70)
651659,BBB,2014J,Pass,141.0,90.0,0.0,Medium (76-150),Very High (86-100)
651678,BBB,2014J,Pass,33.0,65.0,0.0,Low (26-75),Medium (56-70)
651775,BBB,2014J,Pass,278.0,64.0,20.0,High (151-300),Medium (56-70)
651778,BBB,2014J,Fail,0.0,,,Very Low (0-25),
651798,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
651801,BBB,2014J,Withdrawn,54.0,,,Low (26-75),
651814,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
651831,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
651863,BBB,2014J,Pass,97.0,64.0,0.0,Medium (76-150),Medium (56-70)
651883,BBB,2014J,Pass,61.0,62.0,20.0,Low (26-75),Medium (56-70)
651925,BBB,2014J,Pass,101.0,68.0,20.0,Medium (76-150),Medium (56-70)
651939,BBB,2014J,Pass,132.0,80.0,0.0,Medium (76-150),High (71-85)
651974,BBB,2014J,Withdrawn,24.0,,,Very Low (0-25),
651979,BBB,2014J,Pass,27.0,50.0,0.0,Low (26-75),Low (41-55)
651980,BBB,2014J,Distinction,188.0,68.0,0.0,High (151-300),Medium (56-70)
651991,BBB,2014J,Pass,167.0,76.0,0.0,High (151-300),High (71-85)
652006,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
652017,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
652044,BBB,2014J,Pass,35.0,76.0,0.0,Low (26-75),High (71-85)
652090,BBB,2014J,Distinction,110.0,76.0,60.0,Medium (76-150),High (71-85)
652105,BBB,2014J,Fail,0.0,,,Very Low (0-25),
652114,BBB,2014J,Fail,0.0,,,Very Low (0-25),
652130,BBB,2014J,Withdrawn,10.0,,,Very Low (0-25),
652149,BBB,2014J,Pass,92.0,58.0,0.0,Medium (76-150),Medium (56-70)
652156,BBB,2014J,Pass,29.0,74.0,0.0,Low (26-75),High (71-85)
652158,BBB,2014J,Pass,49.0,77.5,50.0,Low (26-75),High (71-85)
652226,BBB,2014J,Pass,125.0,60.0,0.0,Medium (76-150),Medium (56-70)
652288,BBB,2014J,Fail,151.0,1.0,100.0,High (151-300),Very Low (0-40)
652315,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
652366,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
652390,BBB,2014J,Pass,12.0,62.0,20.0,Very Low (0-25),Medium (56-70)
652522,BBB,2014J,Fail,14.0,25.5,0.0,Very Low (0-25),Very Low (0-40)
652533,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
652553,BBB,2014J,Pass,1.0,50.0,20.0,Very Low (0-25),Low (41-55)
652556,BBB,2014J,Fail,58.0,78.0,20.0,Low (26-75),High (71-85)
652558,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
652572,BBB,2014J,Pass,184.0,60.0,0.0,High (151-300),Medium (56-70)
652584,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
652585,BBB,2014J,Withdrawn,4.0,91.0,0.0,Very Low (0-25),Very High (86-100)
652586,BBB,2014J,Distinction,135.0,93.0,40.0,Medium (76-150),Very High (86-100)
652605,BBB,2014J,Pass,11.0,68.0,20.0,Very Low (0-25),Medium (56-70)
652731,BBB,2014J,Withdrawn,4.0,,,Very Low (0-25),
652744,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
652754,BBB,2014J,Withdrawn,6.0,,,Very Low (0-25),
652803,BBB,2014J,Withdrawn,0.0,1.0,0.0,Very Low (0-25),Very Low (0-40)
652818,BBB,2014J,Pass,24.0,79.0,0.0,Very Low (0-25),High (71-85)
652851,BBB,2014J,Pass,142.0,82.0,20.0,Medium (76-150),High (71-85)
652886,BBB,2014J,Pass,6.0,60.0,40.0,Very Low (0-25),Medium (56-70)
652906,BBB,2014J,Withdrawn,0.0,,,Very Low (0-25),
652933,BBB,2014J,Withdrawn,11.0,1.0,0.0,Very Low (0-25),Very Low (0-40)
652969,BBB,2014J,Pass,44.0,65.0,20.0,Low (26-75),Medium (56-70)
